X,Y,OBJECTID,FORMULARIO,CODIGO_ACCIDENTE,FECHA_OCURRENCIA_ACC,ANO_OCURRENCIA_ACC,GRAVEDAD,CLASE_ACC,LOCALIDAD
-74.045610081,4.75579667284389,355104,A001127631,10514281,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.154053059,4.63236137284793,355105,A001136600,10514282,2020/04/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.11564121,4.56726344985005,355106,A001134730,10514290,2020/03/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.125956606,4.61951954984838,355107,A001133255,10514302,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.0724291769999,4.66301504484696,355108,A001135957,10514303,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.11389201,4.63803630184775,355109,A001136091,10514304,2020/03/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.095408123,4.74058941184445,355110,A001135367,10514306,2020/04/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.066847444,4.64396141384756,355111,A001136129,10514307,2020/03/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.057571179,4.68661015084615,355112,A001127815,10514308,2020/04/01 00:00:00+00,2020,CON MUERTOS,VOLCAMIENTO,CHAPINERO
-74.154996167,4.57577571284978,355113,A001136363,10514309,2020/03/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.036666333,4.73497840084459,355114,A001127733,10514288,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.193651776,4.6217056518483,355115,A001136451,10514289,2020/03/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.1379405019999,4.57504848684981,355116,A001134818,10514294,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.116728211,4.68629876884621,355117,A001128023,10514295,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.074871827,4.61858599084837,355118,A001135679,10514296,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.093032324,4.7355063528446,355119,A001136299,10514313,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.0789979529999,4.68405917084627,355120,A001127702,10514314,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.097031847,4.74492421984426,355121,A001127818,10514316,2020/03/27 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.042008605,4.6883477838461,355122,A001127924,10514317,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.0981644779999,4.56744839285007,355123,A001127722,10514321,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.127992924,4.61218800184859,355124,A001136342,10514287,2020/03/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.143127685,4.54701880885074,355125,A001136605,10514285,2020/04/02 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.040560386,4.74288778884437,355126,A001128022,10514293,2020/04/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.102631559,4.75015263484412,355127,A001136571,10514334,2020/04/04 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.075495189,4.62732730084809,355128,A001127860,10514339,2020/04/05 00:00:00+00,2020,CON HERIDOS,CAIDA DE OCUPANTE,TEUSAQUILLO
-74.051830712,4.66807193084678,355129,A001127761,10514348,2020/03/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.089529149,4.69573941684586,355130,A001127614,10514349,2020/03/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.114013329,4.5537080948505,355131,A001127798,10514351,2020/03/24 00:00:00+00,2020,CON HERIDOS,ATROPELLO,RAFAEL URIBE URIBE
-74.0349463329999,4.68848956784609,355132,A001128071,10514352,2020/04/05 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.1811327409999,4.63060696084801,355133,A001127853,10514353,2020/03/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.108605558,4.55289929185054,355134,A001136131,10514359,2020/03/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.048495305,4.67290693684662,355135,A001127675,10514361,2020/03/28 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.039808375,4.74959626484412,355136,A001127888,10514367,2020/03/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.058780554,4.66599096384686,355137,A001127987,10514368,2020/03/29 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.151013438,4.59561117284915,355138,A001136171,10514804,2020/04/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.140572058,4.6551031018472,355139,A001127849,10514817,2020/04/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1074818229999,4.69289206584599,355140,A001128114,10514831,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.126489211,4.56757263485004,355141,A001130357,10514835,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.082838527,4.7567458628439,355142,A001128175,10514671,2020/04/19 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.061379362,4.66170465784702,355143,A001136625,10514677,2020/03/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.140979092,4.65508305784721,355144,A001128197,10514678,2020/04/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.124882524,4.62941622884806,355145,A001127784,10514609,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0925758609999,4.76077690184374,355146,A001133330,10514619,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.148136505,4.66671733884683,355147,A001136454,10514688,2020/03/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.142893806,4.65310356884727,355148,A001128049,10514693,2020/04/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.071287314,4.70658555384555,355149,A001136139,10514753,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.068379432,4.73065243684476,355150,A001136226,10514754,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.105460665,4.67290600284661,355151,A001136391,10514755,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.061681015,4.61599487384844,355152,A001136584,10514758,2020/03/18 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.1711273989999,4.6370743148478,355153,A001127571,10514760,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.1622504009999,4.5964305868491,355154,A001127690,10514762,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.1490159369999,4.63212525384798,355155,A001127707,10514720,2020/03/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.164364115,4.6181245248484,355156,A001135880,10514771,2020/04/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.102041818,4.55160424685058,355157,A001135020,10514772,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.157479238,4.58043509584961,355158,A001136604,10514784,2020/03/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.093753282,4.58667435684943,355159,A001127758,10514480,2020/04/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,ANTONIO NARIÑO
-74.13870237,4.56234801885024,355160,A001127911,10514481,2020/04/14 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1180337059999,4.52227243885153,355161,A001128066,10514489,2020/04/12 00:00:00+00,2020,CON MUERTOS,CHOQUE,USME
-74.161763015,4.59650894684914,355162,A001136306,10514844,2020/04/08 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.122220828,4.62916435584804,355163,A001127802,10514856,2020/04/23 00:00:00+00,2020,CON MUERTOS,CHOQUE,PUENTE ARANDA
-74.0964095529999,4.57728052484974,355164,A001136644,10514875,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
-74.046525074,4.66459269484691,355165,A001127704,10514879,2020/03/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.128342789,4.57462796284984,355166,A001127772,10514883,2020/03/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.124682804,4.64676073384748,355167,A001127595,10514886,2020/03/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1141044089999,4.61496833384848,355168,A001127628,10514893,2020/04/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.12092087,4.54423156685081,355169,A001136145,10514509,2020/04/13 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.110911803,4.64448241984753,355170,A001127950,10514519,2020/04/18 00:00:00+00,2020,CON HERIDOS,ATROPELLO,PUENTE ARANDA
-74.1318734559999,4.6451156028475,355171,A001127895,10514520,2020/04/15 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.072791894,4.58403868984952,355172,A001136701,10514521,2020/04/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,SANTA FE
-74.178908808,4.62418152784822,355173,A001127899,10514524,2020/04/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.137565506,4.63430158484789,355174,A001128038,10514525,2020/04/17 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.120925851,4.54436775085079,355175,A001128106,10514532,2020/04/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.137005102,4.54903526385066,355176,A001127832,10514479,2020/04/08 00:00:00+00,2020,CON HERIDOS,CHOQUE,USME
-74.0880233949999,4.61903345984835,355177,A001127918,10514484,2020/04/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.062178334,4.65321895484727,355183,A001130711,10508529,2020/01/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.137065132,4.7134157748453,355184,A001134089,10511591,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.095824695,4.68233058184629,355186,A001134631,10512873,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,ENGATIVA
-74.0621254,4.65319029184725,355187,A001133051,10510810,2020/02/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.137521336,4.63133203084798,355193,A001127785,10514272,2020/03/01 00:00:00+00,2020,CON MUERTOS,ATROPELLO,KENNEDY
-74.082450633,4.600196744849,355204,A001134077,10513372,2020/03/07 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.0620550959999,4.65314708984728,355205,A001127970,10514815,2020/04/14 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.14333427,4.59057836884932,355206,A001127720,10514823,2020/04/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1668425139999,4.57855613984969,355208,A001136191,10514657,2020/03/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.107440453,4.71610623184524,355210,A001127618,10514662,2020/03/18 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,ENGATIVA
-74.123577857,4.72433853284494,355211,A001133334,10514664,2020/03/18 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.165689524,4.62603210784816,355212,A001136690,10514666,2020/04/20 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.100598487,4.50924288685192,355217,A001136509,10514610,2020/03/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1434724119999,4.71056231984542,355219,A001135932,10514710,2020/04/05 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1643650779999,4.59605067184912,355220,A001127897,10514768,2020/03/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.1254175779999,4.65087412884733,355225,A001128274,10515005,2020/04/22 00:00:00+00,2020,SOLO DANOS,VOLCAMIENTO,FONTIBON
-74.096969789,4.721930662845,355226,A001128176,10515051,2020/04/23 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.061560677,4.66642431484681,355227,A001130413,10515054,2020/04/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.09885865,4.57122964784992,355241,A001136505,10513890,2020/03/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.108199863,4.56356387685017,355255,A001133663,10511542,2020/02/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.158070983,4.63917955384773,355259,A001127627,10515043,2020/04/25 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.157253146,4.6398713408477,355260,A001127629,10515044,2020/04/25 00:00:00+00,2020,CON HERIDOS,ATROPELLO,KENNEDY
-74.1819818659999,4.59680293584912,355300,A001129880,10507585,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.042209773,4.72376342184497,355301,A001129033,10507587,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1314519,4.68976792884605,355302,A001055565,10507588,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.118636123,4.60730339384874,355311,A001130244,10507629,2020/01/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.0335712689999,4.69657002484583,355312,A001130324,10507957,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.052040211,4.68608391184622,355313,A001130760,10507969,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.100542022,4.6034422698489,355314,A001129322,10507970,2020/01/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,PUENTE ARANDA
-74.083881974,4.58863115184938,355315,A001129450,10507973,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,SANTA FE
-74.07940404,4.60902280284872,355316,A001129767,10507975,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.1290808109999,4.63261549284794,355317,A001130528,10507977,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0991922439999,4.6867438028462,355318,A001129537,10508088,2020/01/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.0357671209999,4.6852121508462,355319,A001060279,10508003,2020/01/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,USAQUEN
-74.079037081,4.63970089084773,355320,A001129558,10508005,2020/01/10 00:00:00+00,2020,CON HERIDOS,VOLCAMIENTO,TEUSAQUILLO
-74.0774466949999,4.65907242884707,355321,A001130781,10508007,2020/01/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,BARRIOS UNIDOS
-74.132730275,4.58564567084947,355322,A001127443,10508008,2020/01/10 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.14571954,4.54410191985082,355323,A001127415,10508014,2020/01/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.139155311,4.55429807785048,355324,A001130348,10508023,2020/01/11 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.120220035,4.74748932184418,355325,A001130339,10508038,2020/01/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,SUBA
-74.2094103859999,4.61018790584864,355326,A001130577,10508043,2020/01/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.09243935,4.60410106184885,355327,A001130424,10508044,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.091237292,4.55433711385045,355328,A001128947,10508045,2020/01/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.1552719589999,4.63073961984799,355329,A001130296,10507506,2020/01/04 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.110008851,4.5843441618495,355340,A001130162,10507631,2020/01/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,RAFAEL URIBE URIBE
-74.07754023,4.60710164884879,355341,A001130012,10507632,2020/01/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,LOS MARTIRES
-74.153712787,4.59645163184908,355342,A001131761,10509615,2020/01/30 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.175646034,4.59700690784907,355352,A001129092,10507519,2020/01/06 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.1830148129999,4.59653033884909,355356,A001130719,10509065,2020/01/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,BOSA
-74.080480834,4.68260991884633,355377,A001133186,10511043,2020/02/13 00:00:00+00,2020,SOLO DANOS,CHOQUE,BARRIOS UNIDOS
-74.175335192,4.59688565384911,355381,A001132482,10509993,2020/02/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.169526538,4.59587955284911,355382,A001131850,10510659,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.1199301029999,4.67876382084646,355383,A001133065,10510686,2020/02/10 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.097350943,4.68415285484624,355384,A001132832,10510718,2020/02/11 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.059126427,4.7128582858453,355385,A001134733,10512732,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.077486469,4.62771890284811,355386,A001135067,10512737,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,TEUSAQUILLO
-74.062993163,4.63945860684772,355387,A001134952,10512750,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.0489452149999,4.7387451808445,355388,A001135387,10512765,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0404903739999,4.77273106784337,355389,A001134498,10512775,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0431409409999,4.6986128668458,355390,A001134068,10512779,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.051341919,4.67794710884647,355391,A001134950,10512762,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.061039149,4.64406179284756,355392,A001134429,10512766,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.058623532,4.66253502984698,355393,A001134598,10512768,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.15028361,4.58869708784938,355394,A001135529,10512782,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.154053059,4.63236137284793,355395,A001134222,10512793,2020/03/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.059544309,4.67210206584664,355396,A001135170,10512635,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.042273237,4.74324472684433,355397,A001134851,10512634,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.06048025,4.75669107784392,355398,A001135193,10512648,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.2022941929999,4.64070642984764,355399,A001135218,10512655,2020/03/03 00:00:00+00,2020,CON HERIDOS,ATROPELLO,BOSA
-74.10771735,4.58072398584964,355400,A001135333,10512665,2020/03/02 00:00:00+00,2020,CON HERIDOS,CHOQUE,RAFAEL URIBE URIBE
-74.070954238,4.76210344784373,355401,A001135104,10512667,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.103298541,4.65367267484725,355402,A001135484,10512668,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,TEUSAQUILLO
-74.050489302,4.67958994984639,355403,A001133727,10512669,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,CHAPINERO
-74.145245635,4.59051746984932,355404,A001135554,10512674,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,TUNJUELITO
-74.100324338,4.74234799684434,355405,A001134600,10512675,2020/02/01 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.204528734,4.62238289484826,355406,A001135511,10512676,2020/03/03 00:00:00+00,2020,CON HERIDOS,CHOQUE,BOSA
-74.033126983,4.74856950184417,355407,A001134979,10512709,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.084918167,4.73786296084453,355408,A001135340,10512711,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.148153361,4.58997213384932,355409,A001135395,10512719,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.054714914,4.69965746284576,355410,A001135386,10512721,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.1697283669999,4.64023441584769,355411,A001134170,10512722,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.0572140049999,4.68739177484614,355412,A001134841,10512740,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0905557629999,4.70500706684558,355413,A001134986,10512741,2020/03/01 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.105869146,4.67653308884649,355414,A001135233,10512752,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.1336406629999,4.54021386885096,355415,A001134882,10512609,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.1420210109999,4.58002115684963,355416,A001134201,10512616,2020/02/29 00:00:00+00,2020,SOLO DANOS,CHOQUE,TUNJUELITO
-74.1359364209999,4.63945373084772,355417,A001134343,10512175,2020/02/27 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.066166105,4.64033286184767,355418,A001134597,10512224,2020/02/27 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1366351739999,4.54584072185074,355419,A001133225,10511101,2020/02/16 00:00:00+00,2020,CON HERIDOS,CHOQUE,CIUDAD BOLIVAR
-74.1477823229999,4.64832453884742,355420,A001132921,10511632,2020/02/20 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.078000846,4.71242133084532,355421,A001133982,10511348,2020/02/17 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.136948745,4.63675457484781,355422,A001132284,10511562,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,KENNEDY
-74.142957778,4.65320666284726,355423,A001135375,10512834,2020/03/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.064514254,4.64963821584736,355424,A001134766,10511909,2020/02/24 00:00:00+00,2020,SOLO DANOS,CHOQUE,CHAPINERO
-74.1332960029999,4.66232297784694,355425,A001133851,10512126,2020/02/22 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.120917014,4.54425686085082,355426,A001135091,10512915,2020/03/03 00:00:00+00,2020,SOLO DANOS,CHOQUE,USME
-74.15269526,4.57506929784982,355428,A001057577,10507567,2020/01/02 00:00:00+00,2020,SOLO DANOS,CHOQUE,CIUDAD BOLIVAR
-74.055432438,4.69537453584588,355432,A001132918,10511518,2020/02/19 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.109672938,4.66870329684675,355438,A001127649,10514115,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.107186142,4.62627942684813,355440,A001133627,10511970,2020/02/24 00:00:00+00,2020,CON HERIDOS,CHOQUE,PUENTE ARANDA
-74.069324493,4.6981862988458,355441,A001135620,10514169,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.046077924,4.75288889484404,355445,A001135247,10513566,2020/03/06 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.0799693129999,4.70991432584541,355446,A001134131,10514074,2020/03/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.11944197,4.67942192884642,355458,A001136707,10514101,2020/03/16 00:00:00+00,2020,SOLO DANOS,CHOQUE,ENGATIVA
-74.025753004,4.74714423384424,355519,A001136197,10513446,2020/03/10 00:00:00+00,2020,CON HERIDOS,ATROPELLO,USAQUEN
-74.077194235,4.76383530484365,355520,A001133329,10511577,2020/02/20 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.096994617,4.721935118845,355521,A001136329,10513808,2020/03/12 00:00:00+00,2020,CON HERIDOS,CHOQUE,SUBA
-74.112879576,4.59493316684914,355522,A001136214,10513819,2020/03/14 00:00:00+00,2020,CON HERIDOS,ATROPELLO,ANTONIO NARIÑO
-74.143814312,4.60189075084893,355523,A001136574,10513820,2020/03/15 00:00:00+00,2020,CON HERIDOS,CHOQUE,KENNEDY
-74.065517123,4.64407196384754,355524,A001136514,10513848,2020/03/13 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CHAPINERO
-74.161204675,4.58989167484932,355525,A001135119,10513863,2020/03/13 00:00:00+00,2020,CON HERIDOS,ATROPELLO,CIUDAD BOLIVAR
-74.1200289559999,4.6788632158464,355526,A001134438,10512032,2020/02/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1248014079999,4.64666822284749,355527,A001133787,10512137,2020/02/26 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.029429272,4.73089477784473,355528,A001133281,10512149,2020/02/25 00:00:00+00,2020,SOLO DANOS,CHOQUE,USAQUEN
-74.100944586,4.56940781484998,355529,A001055090,10512390,2020/02/28 00:00:00+00,2020,SOLO DANOS,CHOQUE,SAN CRISTOBAL
-74.13612828,4.65949472084705,355530,A001134891,10513029,2020/03/04 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.047066296,4.80955168684219,355531,A001132913,10511169,2020/02/11 00:00:00+00,2020,SOLO DANOS,CHOQUE,SUBA
-74.1234471509999,4.6833752958463,355532,A001132050,10511171,2020/02/15 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.1649266,4.68307887484628,355533,A001136007,10513517,2020/03/09 00:00:00+00,2020,SOLO DANOS,CHOQUE,FONTIBON
-74.083722883,4.54962598985062,355534,A001134135,10511713,2020/02/22 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.151500593,4.69497879784588,355535,A001133375,10511771,2020/02/22 00:00:00+00,2020,CON HERIDOS,ATROPELLO,FONTIBON
-74.082731327,4.57084133184994,355536,A001134293,10511777,2020/02/21 00:00:00+00,2020,CON HERIDOS,CHOQUE,SAN CRISTOBAL
-74.103609986,4.58263629484955,355537,A001132706,10511821,2020/02/23 00:00:00+00,2020,SOLO DANOS,CHOQUE,ANTONIO NARIÑO
